,userId,restaurantId,rating,user,restaurant
2399713,XVNE0RNtg6swByR6tiHlBg,OqF8enx9gNcgWgdODPYDLg,5,445,14052
906066,5y_4KmkywV9DMSFyoTcYdA,0dk-dAoHqyBu_BENgR1ESA,5,179,6240
4767457,NFgvM7LMx5Ocsxr7J2_sVA,HshPHJ-OJ0rpVR-okV55Rg,4,919,13681
3842323,RBZ_kMjowV0t6_nv2UKaDQ,OeQUmob9q5sbEixK2-Tozw,3,599,21986
3013054,PKEzKWv_FktMm2mGPjwd0Q,S-0QfksFDtwJhHUa8pg5ow,4,411,17257
5093697,HNsPd1ieGqZ3lvpjDhcd3A,akcE6koWIzb2ZHKXeuh1zw,3,972,27096
810660,TbhyP24zYZqZ2VJZgu1wrg,wlflTW-EpPQursv-YkLQsA,2,153,3347
3288438,1fNQRju9gmoCEvbPQBSo7w,GbSLC3OriOFLmYFQ48NvTA,3,561,18960
1629522,ia3kezgvnboBaiv13WUuhA,Ls1NqcogI-szYoQ7tLh4Og,1,308,10338
3062457,onBF_LwNMcwNbneSwp9AxQ,EAs61Wm1O6tLjCs8t2eP-Q,5,575,15216
3593254,lHzsNalgcq19djM7E88nlg,aiX_WP7NKPTdF9CfI-M-wg,4,692,18046
5047101,Bf-X9oxiiRvzgrwguUWoeg,_JO4bxQ9hRX-42XFMlpyKA,1,963,22471
2630761,PeLGa5vUR8_mcsn-fn42Jg,vJvEKFtQ8Am95tWEkiwOGA,4,413,9745
872950,yRB4UrgnLs3BxbVM1QQ0Gw,A_05gZ2QwayLb0YeQ_TItQ,5,169,6041
4212741,6Y-l3x4LpUNhTBVMTFmTmA,tMdgY7Ou4k3bYZZulJCiuQ,5,805,16825
4359356,YgC5A_oMsF4n7zOcSJ55tA,Q3SdFs_6P3BPhPPywHZqBQ,4,843,8957
31065,HdUpeg9oYzvzHIgeJuM2uQ,eZaCQPZYmETSNiHRagNu2g,5,4,404
3776862,cQrnxjgVBhjAcOJttw48aw,V-0qRzBHKixmQgon_fW_AA,4,709,21386
3243146,5snWEoA7Qsu-H7nY4aTpAQ,kuAWQKIhXj5jiO5Ll4SuMQ,3,623,18520
2546104,Y9kqjPcj-QCsH48PWATQ3g,H8qlBw1YaxMsItfz25-AyA,3,481,14960
4230506,Ga9DnmdmhE0Zzs_jRtmrfA,fel5V_veoj99lE1Bad7SEw,3,819,23598
4545595,16wUxTF_jIH8d82IxFUD0g,SV8y4bp5HmgURzvUC2Rs9w,4,873,24689
188179,iCG9Z_4TDOxMG_aLWM6LHw,k-XN0KuOWPU5xZlfXOVSlA,4,37,939
1625518,hq5en1N5_OKK3Wx6RU2MTw,3oajqiPFhYQJsHHiVCchEQ,4,317,10292
373220,R6vb0FtmClhfwajs_AuusQ,Nyagp6yPZr-dU7vg0nQiJw,5,67,3073
1400943,o5o4lNPxZmGpgTGLTdIRqQ,tro-hrljuY1cUAVFYauTlQ,5,275,8942
4019565,7bwDw99gKkuxr-zBtzqvCg,sqRX-XLlhx4rs2c1TpBf8A,5,772,4068
1369202,dGx3ECvJ3rz_isz1U5LJJA,_5izyrn1qV0uyec65UsdIA,3,255,8760
4770569,tw1YfWwGJffPlUNTl_w1fw,YnrJNjZsLIhvldYHtkxKrA,3,920,9076
2488331,GzwqXCL8y9dQ9oYFlfAiDg,aYjZc-3aVbPIPaJgGiUK_A,3,463,14621
2486506,PKEzKWv_FktMm2mGPjwd0Q,VaiYxIUfHIfYfwYgOupjMA,4,411,14568
4119978,DzMmu-S22uWYCPRnYaGi2A,gOGYgOPC7Xk4onyQhCkgrg,4,787,22810
23751,HdUpeg9oYzvzHIgeJuM2uQ,MS-hfug4QDXqb_Mws3qlzA,5,4,280
2733935,eICyvIE-ZaXqn9Z2vCVT3A,rfqnzcyCE8xeSEF8JaaNEg,5,502,15973
1268238,8DEyKVyplnOcSKx39vatbg,p0iEUamJVp_QpaheE-Nz_g,4,235,4811
4179891,td6RzH70v6yUUGX2KYUu_g,BaVtTt9pBoI8rrN35tsj_g,4,785,18042
3456614,ehzvSXsijzgxsYHvXeaS-Q,YXyDCXPVpu8qlOFHPKrBNw,5,628,20059
2587055,PKEzKWv_FktMm2mGPjwd0Q,0d0i0FaJq1GIeW1rS2D-5w,3,411,2483
4030797,MMf0LhEk5tGa1LvN7zcDnA,e69v6hfCkr25M5DaLSS8CQ,1,715,13490
3591924,Kgxvv4DFWimTD3DlBhjbmw,9_0FtoabuC42T7AWDk5_sA,4,691,20866
2003603,i6V3NyTdkBVwPpH7r2BINA,sXg2NCfiCqK_X_4R5NK_jQ,5,341,4332
1807200,WrhnuLDFmyu_bB-FLP_gsA,tvYID0arhN-shKGUrC1Wsg,5,351,365
2345385,cZMn2p8HbzEkFknbvM8e9A,bD9W3huq5TDbAxm98JDKVA,4,439,9911
3519363,ehzvSXsijzgxsYHvXeaS-Q,tIvDO_1WNbb6UAifErQ-Ug,5,628,4337
4565790,4wp4XI9AxKNqJima-xahlg,0PJQ-WR-S286xH6m2RWeQw,3,877,24913
833830,OzNz8Gkc-LBxwH7wsXYnZw,3oPFsQTL4PkFrL2GnidSnw,1,161,5919
4603035,eAJ3Ip0vh-zuk_BmcmchYA,jNIW22ewCytfZl7BiBnZXg,3,888,25283
1464992,OdTvOw8NKzaCcsj_dnRZSQ,ZUvAR3I1uhC27zQFcRXumw,4,287,9261
2417902,PKEzKWv_FktMm2mGPjwd0Q,dO0KCBji2gSR503kp_e4-g,4,411,14135
916630,yCaDISH0R8e5U376zDWTpQ,Yc5_nA9NqqxOp8WCugF-Ng,4,181,2166
4522908,N0qq4upibIRvLzE2SzVPtQ,mMCLCMnerDC4zNV8NQ_cag,4,864,24602
1079091,ftUrNSpxUr8eWCyOlsZVgg,QeShrs6cUNBjJoTCkJiB0g,3,203,5231
202293,iN7T3vQoC3v_MPs2TzH5Zw,Sg9R6OwNBq5Zf-kjiVBxuw,3,38,1190
922305,vJGLEHyhCs9V-5fAe-xx3w,FSHAEmx29bNK0_zbmPpaCQ,3,168,6348
2012758,vwi68eg4bmJHMSYq3jP2OQ,Lj_C-CvuK-3V58AsIpkikg,2,366,12700
2810069,tH0uKD-vNwMoEc3Xk3Cbdg,4k3RlMAMd46DZ_JyZU0lMg,4,533,4066
1757985,-594af_E7Z9VVjQc9pJK3g,HFEkIohUqGIudgqbHiK1uA,1,336,10912
2827586,PKEzKWv_FktMm2mGPjwd0Q,YidWQ-CipHgGpA8jygsPpQ,3,411,4327
3289056,gicxKXVHukhMka20bnzdpQ,AJ8DDFm6QaihAPZI3wFBHw,4,631,1434
3708322,ZYZNcugF3xUEGyLOVGiZ0Q,hRK876bEBdPYAJKbg6pCEw,4,719,18436
1629544,ia3kezgvnboBaiv13WUuhA,sArY4vj_AtHLZoKHscD4ew,2,308,1139
1413376,TbhyP24zYZqZ2VJZgu1wrg,16-gsPZnaBJgFi9Le-i27w,4,153,8995
4368531,dqKGX-Zz61Cz62S86mHNmg,9KBd2YPnRxaNjZz23TUd6A,4,841,3821
3836593,pl_f-_H_IauoTQpnnhjDzg,vOyZkFAknjVg-Fwye3TKaQ,4,749,548
665524,m7z-tX6XDZ27xGhGjnI21w,KFlwmysUsRUOx4-_5PQ8xA,3,127,5093
376056,KO7qdCQz6grmKo6yYOMtsg,qEhTuDSCCMdI8Jj6sD6rRQ,4,74,3088
1268185,8DEyKVyplnOcSKx39vatbg,EGI8uU1uf0msVtu8XDrNIw,4,235,8198
3330616,RBZ_kMjowV0t6_nv2UKaDQ,k6pWX0v60LIRS2guzkpxqQ,5,599,655
497877,gwIqbXEXijQNgdESVc07hg,b5aybrK3GgeaIEfc8XfdIA,3,94,4342
4474611,6oXoXL5yDWc4jhkmCXJUuw,wSojc-y-d7MWiGWdy8deCg,4,856,487
331054,R6vb0FtmClhfwajs_AuusQ,zgGoxOsThXKAcs2lAgC9yg,5,67,2861
212881,dIIKEfOgo0KqUfGQvGikPg,U30HnYk0SVtXHf4MrKuuiw,4,43,1807
2906203,PKEzKWv_FktMm2mGPjwd0Q,JAKbpeWbfxsoUzYJJc2wqQ,4,411,16785
2067254,YRcaNlwQ6XXPFDXWtuMGdA,F2ms2jtu6rmgtCNytJ0rkg,3,321,12895
1817606,YRcaNlwQ6XXPFDXWtuMGdA,qcqDjeirxvdgW5kQVkEwSA,3,321,7257
474418,gwIqbXEXijQNgdESVc07hg,U4iqELk1IiqARpk5uJJOZg,3,94,3802
527556,nXMMoDzXRByQiWH9cf-FAQ,OvG9pbudLhmLkjrttGvhAQ,3,99,2618
188165,iCG9Z_4TDOxMG_aLWM6LHw,ddlnpDxGDDxGGoG_dVXwiw,3,37,925
3413564,RBZ_kMjowV0t6_nv2UKaDQ,hJNx2pfhKKLXyp0pKcM4zg,4,599,19837
1678747,neMi0e3dZaUtX7Sg-3Qytw,XahLCgicRsLPb0TSMAIQtw,5,312,10537
5155715,#NAME?,N6MzDoao6s68nAIW8vS9dQ,5,982,7566
1454858,djpMXOA1ic5wv3FPtubHNw,ACQ1kbWkPToh0BsAQ5TGIQ,4,283,9163
3748721,UwTt6TzEP8Ae1g9KEEKccA,4Oq-eDBdcm1pR4tO9cQQiQ,3,732,21642
294864,1DsuFRjdW0gDA23Xswzoqg,SsPkl2YrVzjpSwt1bbpONA,3,57,2607
3593267,lHzsNalgcq19djM7E88nlg,TRb-dD4DK6-z1kB_DR294w,5,692,20888
3689431,4PQhC-zTQ4ACEN0-r39JuQ,tTC2xUWC5UOqh_zuIEAYcg,5,714,19190
2909251,zgV0ZroIF956gw4cul8MHA,BxKe9Xt_fN6qBzrTofHuEQ,4,521,4770
3649491,PKEzKWv_FktMm2mGPjwd0Q,gJhMeq2nVH27tz8LqbD3eQ,4,411,9220
4030802,MMf0LhEk5tGa1LvN7zcDnA,HW1J3ypOsYq-7zPYImOh1w,4,715,22547
263362,DlqdkcwoOUL-65TLLPFvcg,a1v8QIdbA_HTg_YyNlBY_w,4,51,2168
4729009,PXe-x5SAMzAEn8EOBCVgeA,kRgP3LxO2ugBrC1YpWLncA,4,912,25826
4021589,4KbUaerUBoiUwZGMHKVFxQ,61eXtTmhDepujO7_IdA9-w,4,762,22482
983105,vJGLEHyhCs9V-5fAe-xx3w,dBpxkAwKsDaD8wnzOjNjaw,3,168,6582
1727202,tCbEkK11lnqeaNVkhlurrQ,6QaJkNUxgAfLeQ8hrKAC5Q,5,301,10835
4703353,9hFid3EZ64e1c53ej1q9MQ,ZB4ViCkUyJ4j-cJjOQ-N4A,4,900,19356
2354729,25W8CVIdQDIkyPb8ISCGpQ,R-sEoZXf37pGzLnid7s6wA,3,404,4921
2681878,PKEzKWv_FktMm2mGPjwd0Q,Gyrez6K8f1AyR7dzW9fvAw,3,411,15713
3644104,EhsqVJ6XGLFVZqzk7-Nmsg,mzvu0qOwphuP2tE4RGgQeQ,5,682,21095
1994635,XOk0Wx1X2qzK5GQq05Aaww,Tw3miGKZHtmxmaQZIYFRrA,5,384,540
3103803,Jx58GmK0UaVNlTWCgsVVPw,SmkYLXEYhzwUZdS6TAevHg,4,582,7031
3972284,UBs-A1IL9eB8jg-HXgPWcA,Ly48L1qSRdLpCSWcs_DWIw,3,757,2344
5001368,xaZnGc-wud3wpwXfeKUBfA,UHSN_kZGfG-jBL8iCfvgvg,5,921,26662
2270518,jfUTkA8sIhiw5ahn9-9HPg,8eTL0O47F6VwwjKPvUB1gg,4,402,13667
2269516,YRcaNlwQ6XXPFDXWtuMGdA,JXSWuEmgwFDbRgniPpeoxw,3,321,13599
22377,kRSm3Y3DdfIM7etuY4APhg,c78Pat78fVUBFPXYeVvbaQ,4,3,288
1348316,fS86t0IvNj-kDBae2mJHSQ,cgSjU5nRfl6Su946Lmwfjg,5,253,8669
2523372,c3_AdjAlMy4EJYQhuXADgA,Yqvz2IOSY88RTHaRS3tLtQ,5,473,14792
3092137,JeB743IM4osdiOTS8FwFyQ,BN9ZBXKBvtPdG3sujNSWSw,1,581,17559
4206546,MLf4JUa1uzQkDLrBJ5yJHA,Dz48AHU652_zg43sBPRb9w,5,802,23361
82362,#NAME?,ZrGmqa0L68xR_Xq8_vJNcA,3,2,618
3800589,aCaWGbG_xNc0Kjz-GvnF0w,0ETtpZSd6f7q_-o-7gutPg,5,718,21877
1747916,h07Tq-a4IeMXlNMZCXAzAg,kxYiZnd7Y-3ibdwnMFuTzw,4,334,10886
5013069,htzxDWzRt4Xd7UGy4t0yAw,13-n6Gm0AK0QK28iatttWQ,3,959,13881
566782,Q-C4mgp4_tbf1WJ9XgPkYA,6nvaj9BI3i2kBmN1IkwyTw,4,103,4634
4855943,alUuOskFSl1bODjnce2PpQ,tIvDO_1WNbb6UAifErQ-Ug,4,934,4337
2719966,rW8WuLpZPk9btE3TgkQw2Q,6YGQcH6v5ndd-Q4ovVRLDQ,2,512,15911
3708345,ZYZNcugF3xUEGyLOVGiZ0Q,CoAjgtZLwK2OOH9dFXSgww,3,719,21499
4352752,sjWvk3DZapZ-9ULAFtDmYw,nSrLMVCShkos5msyVaQAFg,2,832,13814
3671902,msxc1VlPTD6E-0Kns7bIFw,bxQUVVI8LR5RmyTYYJq07A,4,688,8667
1463294,8DEyKVyplnOcSKx39vatbg,gBfPyzPRmeOaj3SdcIj0Rw,5,235,578
1003313,_VSAkXQqa4-0YbILpUnrbA,4f5-QS54R7zEqzKfF4Wfkw,4,198,6697
2566588,PeLGa5vUR8_mcsn-fn42Jg,HTlsBAd9j1wlWDHxnYczBw,4,413,9055
5178190,BTxxGYdw8CNV7UZGc9YU1Q,UUAYbiuxucRdKvkKX7KhmQ,3,989,27461
1429597,XZGhDl475T95mxFgdWdYfA,jubHvev4-PO1PBNHFD73vw,5,280,9111
4855839,alUuOskFSl1bODjnce2PpQ,cefRDEK5O3t_iUuwnmL27Q,4,934,5171
4855837,alUuOskFSl1bODjnce2PpQ,UcdCghC5VPC3bMCs5MT_Qg,2,934,5168
2974112,TJNkg75ODHabE5GBfV5wRQ,VQde1fwBagW-EGK40Ux0qA,4,525,17000
1010031,FwgT_pZzsLCRPROEonT0fQ,z_twvOBwyGNbuxJhsiJofg,2,200,6719
2755366,zgV0ZroIF956gw4cul8MHA,wHxe_D6_MPhMLNuHVLMIqQ,5,521,7542
2534741,bGu1K8WWpAWpYPCjFttiDg,oEQLrtyssOdCz96A7QkDkg,4,456,5663
1597282,tCbEkK11lnqeaNVkhlurrQ,P769BLnOFAySKzUfMY4hTA,5,301,9994
2630787,PeLGa5vUR8_mcsn-fn42Jg,wP8gL4KNYQQktelE-PSeFw,4,413,15451
4729150,PXe-x5SAMzAEn8EOBCVgeA,boVgsvdcQ54TRPIgM4MX2A,4,912,25852
3345593,PKEzKWv_FktMm2mGPjwd0Q,FhhW4TMtc5wbt8n85IzwNA,3,411,19394
3532328,skN5m81T9YoqYwP02rBr5w,ZfPcpbZssIMrYBSg9jXNdw,3,676,10554
3544561,89R0mC9DUwc-P1UCoh8s6w,OXrFWgoz533T8tMRemkiww,4,679,7063
4855893,alUuOskFSl1bODjnce2PpQ,xeFVRUjxorxjO_qjX8FNdw,5,934,12329
474408,gwIqbXEXijQNgdESVc07hg,eaIVcOTMOeb8U2inN3UTzg,2,94,3792
4565357,4wp4XI9AxKNqJima-xahlg,2-FFfBaAN2nZhcK-GBR75w,3,877,24880
1952894,Fm9zntNS_6n3j_yL73sbdw,MpmFFw0GE_2iRFPdsRpJbA,4,382,5131
2881492,TJNkg75ODHabE5GBfV5wRQ,0VOh4VIq13oFburRU9gddw,4,525,16608
4686469,8d3sjUvNdekV0BJfxgjQmw,IPV-KGMLNvl3WRn1rFpk6w,4,902,8058
4856011,alUuOskFSl1bODjnce2PpQ,wXdV9SibCyBHwvLtX79-cw,3,934,26184
4602942,eAJ3Ip0vh-zuk_BmcmchYA,XqRY9T8s0JhdehfSmXhCxw,4,888,25255
1764749,YRcaNlwQ6XXPFDXWtuMGdA,QTIpGviABuI58EMYyeubkw,3,321,10964
2421683,PeLGa5vUR8_mcsn-fn42Jg,rW5N-fiNhqb-fR3bGqyPdg,5,413,14196
810656,TbhyP24zYZqZ2VJZgu1wrg,jF3sWSqa-6TyROZgSUGrIw,5,153,5724
4770562,tw1YfWwGJffPlUNTl_w1fw,ujHiaprwCQ5ewziu0Vi9rw,4,920,3201
3168323,tH0uKD-vNwMoEc3Xk3Cbdg,6tSvz_21BMo3a4GaItwa0g,4,533,8197
1944339,vwi68eg4bmJHMSYq3jP2OQ,emOpqfJTtRHMd8dUg_AAsw,3,366,1970
3295538,i7mBC7m7k2FLrdVUx0UqUg,yx4SuEdloQxr5FR4XcNaTg,3,601,12123
922391,vJGLEHyhCs9V-5fAe-xx3w,lTixk1IT-D4hoMZ6LgoyHQ,3,168,6421
4303301,sjWvk3DZapZ-9ULAFtDmYw,AfN3Z1U6QPEgAb5F2CQm8w,3,832,10399
1744163,PdpLCryaUbJ_p03KGzveTQ,X1znRmmqMOSpN7LGVhAHQw,1,331,10851
4226177,oIxsWOWytMmV4bf_ffo01w,qSa3L7cy8Gju4ZLs50ycag,4,755,23491
2542982,mqZISZ3Mm_SMfNh9Jc0R_w,SpXBHrRfXJdocVkQa16zxg,2,477,14915
2003616,i6V3NyTdkBVwPpH7r2BINA,leBz5w1fa1F_ChFcHorBwA,5,341,12652
1993712,-50XWnmQGqBgEI-9ANvLlg,dOwij2W0li3UHmjOfJKsNg,5,367,12551
1993700,-50XWnmQGqBgEI-9ANvLlg,R7LyTeiOHLyTNkA8HssBRQ,4,367,8319
1851994,aeBNzHpVLhS9zri-4m4Pew,Eufhdwi954UY-9MsdHjJKQ,3,359,11496
4383305,sjWvk3DZapZ-9ULAFtDmYw,rHaVnd2dUobOcfAcqgrNNg,5,832,24390
3544571,89R0mC9DUwc-P1UCoh8s6w,WKlMFUCGI7dCysGkFLWvaQ,4,679,7068
3510915,iTxPwAK3uqAIg1YtB2nFKw,6We2O5X62J_gduXU7jvf8w,3,672,220
3307868,Jv1N4dr8Auo5PtssZZF5jA,TIWuQaqown-dCb9FojdN5g,3,616,19044
1215138,Rzf35jKV8e8EJdssrae_AA,vcyDFpPtmfpAdCxev1xAvQ,5,202,1020
3645710,9w-cC26Oe48rdzN1mh13sg,jsuUmIEefPjV__ads62Z5w,5,703,12589
4251853,oIxsWOWytMmV4bf_ffo01w,wiF4UGE2STHck3N3LG7A3A,4,755,23853
3396448,a9_06RyXJDyEIfCCmkhawA,E4JyAzB5_2quptwtemyhYA,4,657,17888
3851214,jrqE4Jx-boDAxj4X7CLStQ,Gz9SlLqxS6wnxPvgdOQNrA,4,741,1070
3481124,VY229X2pjyVuX_PFjSSbPw,HpbeWFM-s72lv80XjeCy5w,5,669,20180
196985,iN7T3vQoC3v_MPs2TzH5Zw,Z890syqhhoShqFnIyIu9EA,4,38,1022
4603067,eAJ3Ip0vh-zuk_BmcmchYA,CUivTcULsu5MJIYYNVm1zw,4,888,1854
1483034,djpMXOA1ic5wv3FPtubHNw,DnM2LTTNofqv_UHogQKWqQ,4,283,9008
4021563,4KbUaerUBoiUwZGMHKVFxQ,nDfKGbSGIsPv-q0-s-GrVQ,3,762,345
108374,l3o20hhpQ3t2B0rPIKyHMA,3nP_eBCqQP00mclRawVk9Q,1,19,673
527063,nXMMoDzXRByQiWH9cf-FAQ,fjLhJ_9E0UDUAKtxBIEH0Q,3,99,4427
474355,gwIqbXEXijQNgdESVc07hg,4f5ae7L2BmP_GRHDoAFpBw,2,94,3744
213377,dIIKEfOgo0KqUfGQvGikPg,Yhx3v9s8lJJdIucca-XPSg,4,43,1855
2534735,bGu1K8WWpAWpYPCjFttiDg,grVfUvD9bvdDiK1UjlCo5w,5,456,14871
2631231,8DGFWco9VeBAxjqsuh1aSw,ugLqbAvBdRDc-gS4hpslXw,5,446,11399
3471397,aQJtyvmZg3kCd-tfZ6PLeg,KYasaF1nov1bn7phfSgWeg,5,637,4147
2003618,i6V3NyTdkBVwPpH7r2BINA,wM8D9nynANQ-0p4GZ8mblg,4,341,12653
209681,dIIKEfOgo0KqUfGQvGikPg,yGZtG3KpoXyvF6gUC0FExQ,4,43,1403
1971032,o68A_3bAJTge-ioGXHdxKA,ZgWjkMSzIV9fAuJJQXSUvA,5,350,12431
841284,w-mstJy9Q4-FK1zrAJwp2Q,tx_fgeB4JZ8nuHxNs7vMkw,5,163,5945
3365134,#NAME?,27_N5P9HZ86IviONPT_twg,4,572,3580
2585864,cZMn2p8HbzEkFknbvM8e9A,1o03kXj4zA-_SvN1HfqNyg,4,439,15233
4231210,Ga9DnmdmhE0Zzs_jRtmrfA,eNuWVN-4yfErLeHPLECOLg,4,819,23673
4614059,bpgbVPJcG-wQ4cNBcPPIxw,o6M--HMs0emjx1hY_vtl4w,4,892,25321
490765,fVILhIglx6RNOXQba5t4kQ,iZMdwe0xebE3rF0x3LOr4w,5,98,4192
814552,1JxVvMkDcFLQfupnsqWKKA,J3pGDad4vj7sAAOI81e_zA,4,156,5774
603724,JUeGFCsprKVUYok4oLsdEA,QcwTEongPYwea0440Nn-Wg,5,107,4773
4623782,bpgbVPJcG-wQ4cNBcPPIxw,k346E5EyDnBrqOwrP8xf8g,4,892,15762
471341,gwIqbXEXijQNgdESVc07hg,j1yBqI57HIyVP_e1N374cQ,3,94,3625
212495,dIIKEfOgo0KqUfGQvGikPg,scspcYwE-SqrSASWmOJNtw,3,43,1614
2566667,PeLGa5vUR8_mcsn-fn42Jg,B-m7esq0IkhaWAtcH8hHBw,4,413,15111
2587077,PKEzKWv_FktMm2mGPjwd0Q,xtYiHTmunjfCN2sUaQxBjA,3,411,4789
2481494,cZMn2p8HbzEkFknbvM8e9A,rbhPUqjDgKqro4eHeEzJqQ,5,439,14516
3265156,PKEzKWv_FktMm2mGPjwd0Q,kzN63SMy7ClrDCLqK2XKow,3,411,18663
4054486,SqDu5Ydi4hpIxeuE33j23A,D4xv7_wwYpZEZar4DwwYYQ,5,778,6754
1874901,i6V3NyTdkBVwPpH7r2BINA,nu-DHeDtxnOW5vYj93dGPQ,4,341,7591
1637692,Rzf35jKV8e8EJdssrae_AA,WzrMNz9eUF78RgZGDTS8xg,3,202,2106
4093640,MMf0LhEk5tGa1LvN7zcDnA,8xyRFdmF_9boBaPx0jBhHQ,3,715,123
1963627,QuZbJquRtbY9O9JrB9NpxQ,IdqH_T38zeXG5IUI_ak6XQ,3,311,12354
4703191,gVmUR8rqUFdbSeZbsg6z_w,KSHbL3GMhO3S4pPRgLVu4g,4,908,8114
3393354,bCLqNCdhUdsmTj9Braespg,W7vJi6hwzBNsTdIwePZfUg,4,655,19701
4016714,qPAStH-R2A4urTSbB6ssvA,gVPWgDwqdCDl9kGUdcq4jg,5,771,22451
3513164,PKEzKWv_FktMm2mGPjwd0Q,53tPoc8JgbTTTAMja_ciKQ,2,411,20374
3309573,YvYr6FhVnzGEP7WVYoWUJw,U8I4TXUly-Ti1j9sbTEMUg,5,622,1736
4620718,bpgbVPJcG-wQ4cNBcPPIxw,X3W-ddwbnZ2uAyYOxcYu3A,5,892,1516
1059229,DG1QPjVVsCcXiKP3xGh3pQ,YDRnoQr8UyxPEXi-5ZrVJg,3,187,6871
2884809,v4fT6mIxgjho_CLR2wiXvg,Hh4qRAOswrmBNWt3wPn8rw,3,530,1110
1899836,VtnCudEFLBjnxblLUAPYhA,hQRJWo5-yuwEyKPSZlwR7Q,1,372,11894
4629831,bpgbVPJcG-wQ4cNBcPPIxw,#NAME?,4,892,5814
4830027,Si3aMsOVGSVlsc54iuiPwA,9F7NTHmXRSY89IjeQ4-8Zg,5,926,14153
4571217,qIIWAMJ_LwlJi0fntUpsjg,hJaIoQW0h9uFPumX_JqJbg,1,878,25136
3591299,0ygWZ_gXF8qTm0bY95JJqA,jOseCpGmgbQWEfX2Wn_TGQ,1,620,20836
4019568,7bwDw99gKkuxr-zBtzqvCg,98YzjvO45DRRvqrNv0hhAA,4,772,17355
3781553,n4uoCejmvLzQGeMFc2AnDA,QK9Sy16uWUqEwTPdoKSiEA,3,737,17448
4626771,bpgbVPJcG-wQ4cNBcPPIxw,e4NQLZynhSmvwl38hC4m-A,5,892,15493
4811409,F3M-ULWmImhT6os7WddWTw,2Ddq3QYbytmY9P2ihRQ3TA,5,923,26012
1483083,djpMXOA1ic5wv3FPtubHNw,RAfXFeTZBcl61LvDRQ7HtQ,4,283,9502
82341,#NAME?,5f8Z8aBL3losMdzyABeFbQ,5,2,597
3544588,89R0mC9DUwc-P1UCoh8s6w,BMR_AsSBzTQHqW-SQabI4w,4,679,20561
3389219,ehzvSXsijzgxsYHvXeaS-Q,nRZjrWIzqKc26KjpBG0fHg,1,628,5317
2802297,v4fT6mIxgjho_CLR2wiXvg,_iU2irx9ab4VzND_fgZuuw,3,530,13906
2077636,w-zbeDbHvELwcQcQUsRfig,yL-dEWOhEDD5vamz95RE0g,5,388,12933
2162754,anKs5ZduICqh30Hd12OY2Q,DQRhUU56vjhAJW0ZF1LLcg,4,407,300
4856245,alUuOskFSl1bODjnce2PpQ,Q6Lp73mfUnb7_DVkbzijYA,3,934,26283
525525,nXMMoDzXRByQiWH9cf-FAQ,1wiv2BvvauMj8hS16UuEYw,5,99,63
5178109,BTxxGYdw8CNV7UZGc9YU1Q,pCWg4B0R5gauQR4SJ9VDmw,4,989,14771
1993696,-50XWnmQGqBgEI-9ANvLlg,wuQDMDlqM17jQNo0lYQZ7g,5,367,12541
3265142,PKEzKWv_FktMm2mGPjwd0Q,uuGL8diLlHfeUeFuod3F-w,3,411,4702
3493627,0ygWZ_gXF8qTm0bY95JJqA,lXpYSMyEujoky4djEJlBSg,3,620,20247
3084554,nPlDP5UuEFFUoakv3WdW-g,BYtGiZr3dbxa2qAhg_3I4w,5,577,17536
3901437,jrqE4Jx-boDAxj4X7CLStQ,hGm6a95sg5DX1B5Q8fovlw,4,741,22169
4021555,4KbUaerUBoiUwZGMHKVFxQ,r0tkO_ekXqzy5SPwGVJ7mQ,4,762,18338
1908620,QuZbJquRtbY9O9JrB9NpxQ,kmdFk8ETfXiuoS364jaJFA,3,311,9117
4072700,oIxsWOWytMmV4bf_ffo01w,#NAME?,5,755,3023
1945443,YRcaNlwQ6XXPFDXWtuMGdA,Y298iYkmE7WbL60XprzIiA,3,321,12279
1144743,Uwu72w77MPox942_GnCS7g,lVVJMvqu4LXL5rBqjO6eqg,4,221,7598
1782363,QuZbJquRtbY9O9JrB9NpxQ,KskYqH1Bi7Z_61pH6Om8pg,5,311,384
263367,DlqdkcwoOUL-65TLLPFvcg,6Pbrq60mA56WQU7SENbG0g,1,51,2173
4206500,MLf4JUa1uzQkDLrBJ5yJHA,thCqq5IrLTZzb5FbYm-6DQ,3,802,23335
1825309,-594af_E7Z9VVjQc9pJK3g,i9D9xPBV0gR1Ja9kbY4NCw,5,336,4314
221986,SyO34HqXBRH-QcfnwHKJIw,QSGerT1enEKlvJnYkwthHQ,2,45,2064
3718032,okH39rz2QVi6ekMQpoMF7A,TdMEsI-NKn64Pz3y62y5sg,4,723,21515
1369210,dGx3ECvJ3rz_isz1U5LJJA,AVLj5MSJD1si-Rl6X6qTXQ,5,255,3858
3514592,ZNkpsi353TRp2AhFFT9V-Q,1gQrMs-I8oKg2p-iRxznzQ,5,673,934
4566260,4wp4XI9AxKNqJima-xahlg,oPvYovnl06fy5W0e51zjMQ,5,877,15063
5093689,HNsPd1ieGqZ3lvpjDhcd3A,hzRntP2TXWd3-wAfIvE6Jw,3,972,18171
3852020,JRqMFKGxx6DnTGZrxwQZaA,gChmBjLSe3qa8rzEngoDLQ,2,736,22055
3445523,tH0uKD-vNwMoEc3Xk3Cbdg,p3YqOYELqXtLyHz9T49p_w,4,533,4230
1286402,fOut10lknIp64tm3z6UTNg,sUXs9ATmb423TcxgtMalzQ,4,250,8325
